sample,test_size,alpha,actual_prop,pred_prop,abs_error,acc,f_score,thr,quantifier,model,pre_trained
6,10,0.05,0.0,0.08,0.08,0.9,0.0,0.5922985076904297,HDy,resnet50,1
6,10,0.05,0.0,0.09,0.09,0.9,0.0,0.5922985076904297,SORD,resnet50,1
7,10,0.05,0.0,0.0,0.0,1.0,0.0,0.5,CC,resnet50,1
7,10,0.05,0.0,0.0,0.0,1.0,0.0,0.5,ACC,resnet50,1
7,10,0.05,0.0,0.01,0.01,1.0,0.0,0.49830055236816406,X,resnet50,1
7,10,0.05,0.0,0.0,0.0,1.0,0.0,0.5,MAX,resnet50,1
7,10,0.05,0.0,0.0,0.0,1.0,0.0,0.5,T50,resnet50,1
7,10,0.05,0.0,0.03,0.03,1.0,0.0,0.49830055236816406,MS,resnet50,1
7,10,0.05,0.0,0.02,0.02,1.0,0.0,0.49830055236816406,DyS,resnet50,1
7,10,0.05,0.0,0.03,0.03,1.0,0.0,0.49830055236816406,HDy,resnet50,1
7,10,0.05,0.0,0.0,0.0,1.0,0.0,0.5,SORD,resnet50,1
8,10,0.05,0.0,0.2,0.2,0.8,0.0,0.5,CC,resnet50,1
8,10,0.05,0.0,0.09,0.09,0.9,0.0,0.5063991546630859,ACC,resnet50,1
8,10,0.05,0.0,0.01,0.01,0.9,0.0,0.5063991546630859,X,resnet50,1
8,10,0.05,0.0,0.0,0.0,1.0,0.0,0.75,MAX,resnet50,1
8,10,0.05,0.0,0.0,0.0,1.0,0.0,0.75,T50,resnet50,1
8,10,0.05,0.0,0.04,0.04,0.9,0.0,0.5063991546630859,MS,resnet50,1
8,10,0.05,0.0,0.02,0.02,0.9,0.0,0.5063991546630859,DyS,resnet50,1
8,10,0.05,0.0,0.03,0.03,0.9,0.0,0.5063991546630859,HDy,resnet50,1
8,10,0.05,0.0,0.0,0.0,1.0,0.0,0.75,SORD,resnet50,1
9,10,0.05,0.0,0.0,0.0,1.0,0.0,0.5,CC,resnet50,1
9,10,0.05,0.0,0.0,0.0,1.0,0.0,0.5,ACC,resnet50,1
9,10,0.05,0.0,0.01,0.01,0.9,0.0,0.4817981719970703,X,resnet50,1
9,10,0.05,0.0,0.0,0.0,1.0,0.0,0.5,MAX,resnet50,1
9,10,0.05,0.0,0.0,0.0,1.0,0.0,0.5,T50,resnet50,1
9,10,0.05,0.0,0.1,0.1,0.9,0.0,0.4765625,MS,resnet50,1
9,10,0.05,0.0,0.02,0.02,0.9,0.0,0.4817981719970703,DyS,resnet50,1
9,10,0.05,0.0,0.04,0.04,0.9,0.0,0.4817981719970703,HDy,resnet50,1
9,10,0.05,0.0,0.0,0.0,1.0,0.0,0.5,SORD,resnet50,1
10,10,0.05,0.0,0.1,0.1,0.9,0.0,0.5,CC,resnet50,1
10,10,0.05,0.0,0.0,0.0,1.0,0.0,0.75,ACC,resnet50,1
10,10,0.05,0.0,0.09,0.09,0.9,0.0,0.5922985076904297,X,resnet50,1
10,10,0.05,0.0,0.1,0.1,0.9,0.0,0.5,MAX,resnet50,1
10,10,0.05,0.0,0.0,0.0,1.0,0.0,0.75,T50,resnet50,1
10,10,0.05,0.0,0.09,0.09,0.9,0.0,0.5922985076904297,MS,resnet50,1
10,10,0.05,0.0,0.04,0.04,0.9,0.0,0.5922985076904297,DyS,resnet50,1
10,10,0.05,0.0,0.08,0.08,0.9,0.0,0.5922985076904297,HDy,resnet50,1
10,10,0.05,0.0,0.0,0.0,1.0,0.0,0.75,SORD,resnet50,1
1,10,0.1,0.1,0.3,0.2,0.8,0.5,0.5,CC,resnet50,1
1,10,0.1,0.1,0.21,0.11,0.9,0.6666666666666666,0.505859375,ACC,resnet50,1
1,10,0.1,0.1,0.09,0.01,0.9,0.0,0.5739002227783203,X,resnet50,1
1,10,0.1,0.1,0.1,0.0,1.0,1.0,0.5625,MAX,resnet50,1
1,10,0.1,0.1,0.0,0.1,0.9,0.0,0.75,T50,resnet50,1
1,10,0.1,0.1,0.11,0.01,1.0,1.0,0.5625,MS,resnet50,1
1,10,0.1,0.1,0.06,0.04,0.9,0.0,0.5739002227783203,DyS,resnet50,1
1,10,0.1,0.1,0.06,0.04,0.9,0.0,0.5739002227783203,HDy,resnet50,1
1,10,0.1,0.1,0.09,0.01,0.9,0.0,0.5739002227783203,SORD,resnet50,1
2,10,0.1,0.1,0.2,0.1,0.9,0.6666666666666666,0.5,CC,resnet50,1
2,10,0.1,0.1,0.09,0.01,0.8,0.0,0.5922985076904297,ACC,resnet50,1
2,10,0.1,0.1,0.2,0.1,0.9,0.6666666666666666,0.5,X,resnet50,1
2,10,0.1,0.1,0.2,0.1,0.9,0.6666666666666666,0.5,MAX,resnet50,1
2,10,0.1,0.1,0.0,0.1,0.9,0.0,0.75,T50,resnet50,1
2,10,0.1,0.1,0.11,0.01,0.8,0.0,0.578125,MS,resnet50,1
2,10,0.1,0.1,0.08,0.02,0.8,0.0,0.5922985076904297,DyS,resnet50,1
2,10,0.1,0.1,0.1,0.0,0.8,0.0,0.578125,HDy,resnet50,1
2,10,0.1,0.1,0.11,0.01,0.8,0.0,0.578125,SORD,resnet50,1
3,10,0.1,0.1,0.1,0.0,0.8,0.0,0.5,CC,resnet50,1
3,10,0.1,0.1,0.0,0.1,0.9,0.0,0.75,ACC,resnet50,1
3,10,0.1,0.1,0.01,0.09,0.9,0.0,0.5094013214111328,X,resnet50,1
3,10,0.1,0.1,0.0,0.1,0.9,0.0,0.75,MAX,resnet50,1
3,10,0.1,0.1,0.0,0.1,0.9,0.0,0.75,T50,resnet50,1
3,10,0.1,0.1,0.03,0.07,0.9,0.0,0.5094013214111328,MS,resnet50,1
3,10,0.1,0.1,0.02,0.08,0.9,0.0,0.5094013214111328,DyS,resnet50,1
3,10,0.1,0.1,0.03,0.07,0.9,0.0,0.5094013214111328,HDy,resnet50,1
3,10,0.1,0.1,0.0,0.1,0.9,0.0,0.75,SORD,resnet50,1
4,10,0.1,0.1,0.3,0.2,0.8,0.5,0.5,CC,resnet50,1
4,10,0.1,0.1,0.21,0.11,0.9,0.6666666666666666,0.509765625,ACC,resnet50,1
4,10,0.1,0.1,0.09,0.01,1.0,1.0,0.6191997528076172,X,resnet50,1
4,10,0.1,0.1,0.1,0.0,1.0,1.0,0.5625,MAX,resnet50,1
4,10,0.1,0.1,0.0,0.1,0.9,0.0,0.75,T50,resnet50,1
4,10,0.1,0.1,0.16,0.06,0.9,0.6666666666666666,0.5106983184814453,MS,resnet50,1
4,10,0.1,0.1,0.1,0.0,1.0,1.0,0.5625,DyS,resnet50,1
4,10,0.1,0.1,0.09,0.01,1.0,1.0,0.6191997528076172,HDy,resnet50,1
4,10,0.1,0.1,0.11,0.01,1.0,1.0,0.5625,SORD,resnet50,1
5,10,0.1,0.1,0.4,0.3,0.7,0.4,0.5,CC,resnet50,1
5,10,0.1,0.1,0.32,0.22,0.7,0.4,0.5049991607666016,ACC,resnet50,1
5,10,0.1,0.1,0.2,0.1,0.9,0.6666666666666666,0.53125,X,resnet50,1
5,10,0.1,0.1,0.1,0.0,0.8,0.0,0.546875,MAX,resnet50,1
5,10,0.1,0.1,0.0,0.1,0.9,0.0,0.75,T50,resnet50,1
5,10,0.1,0.1,0.27,0.17,0.8,0.5,0.5063991546630859,MS,resnet50,1
5,10,0.1,0.1,0.05,0.05,0.8,0.0,0.5571994781494141,DyS,resnet50,1
5,10,0.1,0.1,0.06,0.04,0.8,0.0,0.5571994781494141,HDy,resnet50,1
5,10,0.1,0.1,0.16,0.06,0.8,0.0,0.5403003692626953,SORD,resnet50,1
6,10,0.1,0.1,0.1,0.0,1.0,1.0,0.5,CC,resnet50,1
6,10,0.1,0.1,0.0,0.1,0.9,0.0,0.75,ACC,resnet50,1
6,10,0.1,0.1,0.09,0.01,1.0,1.0,0.5306987762451172,X,resnet50,1
6,10,0.1,0.1,0.0,0.1,0.9,0.0,0.75,MAX,resnet50,1
6,10,0.1,0.1,0.0,0.1,0.9,0.0,0.75,T50,resnet50,1
6,10,0.1,0.1,0.04,0.06,1.0,1.0,0.5306987762451172,MS,resnet50,1
6,10,0.1,0.1,0.02,0.08,1.0,1.0,0.5306987762451172,DyS,resnet50,1
6,10,0.1,0.1,0.03,0.07,1.0,1.0,0.5306987762451172,HDy,resnet50,1
6,10,0.1,0.1,0.0,0.1,0.9,0.0,0.75,SORD,resnet50,1
7,10,0.1,0.1,0.3,0.2,0.8,0.5,0.5,CC,resnet50,1
7,10,0.1,0.1,0.21,0.11,0.9,0.6666666666666666,0.5078125,ACC,resnet50,1
7,10,0.1,0.1,0.01,0.09,0.8,0.0,0.5184993743896484,X,resnet50,1
7,10,0.1,0.1,0.0,0.1,0.9,0.0,0.75,MAX,resnet50,1
7,10,0.1,0.1,0.0,0.1,0.9,0.0,0.75,T50,resnet50,1
7,10,0.1,0.1,0.16,0.06,0.9,0.6666666666666666,0.5119991302490234,MS,resnet50,1
7,10,0.1,0.1,0.03,0.07,0.8,0.0,0.5184993743896484,DyS,resnet50,1
7,10,0.1,0.1,0.04,0.06,0.8,0.0,0.5184993743896484,HDy,resnet50,1
7,10,0.1,0.1,0.0,0.1,0.9,0.0,0.75,SORD,resnet50,1
8,10,0.1,0.1,0.1,0.0,1.0,1.0,0.5,CC,resnet50,1
8,10,0.1,0.1,0.0,0.1,0.9,0.0,0.75,ACC,resnet50,1
8,10,0.1,0.1,0.01,0.09,0.9,0.0,0.5154018402099609,X,resnet50,1
8,10,0.1,0.1,0.0,0.1,0.9,0.0,0.75,MAX,resnet50,1
8,10,0.1,0.1,0.0,0.1,0.9,0.0,0.75,T50,resnet50,1
8,10,0.1,0.1,0.02,0.08,0.9,0.0,0.5154018402099609,MS,resnet50,1
8,10,0.1,0.1,0.02,0.08,0.9,0.0,0.5154018402099609,DyS,resnet50,1
8,10,0.1,0.1,0.04,0.06,0.9,0.0,0.5154018402099609,HDy,resnet50,1
8,10,0.1,0.1,0.0,0.1,0.9,0.0,0.75,SORD,resnet50,1
9,10,0.1,0.1,0.2,0.1,0.9,0.6666666666666666,0.5,CC,resnet50,1
9,10,0.1,0.1,0.09,0.01,0.9,0.0,0.5575008392333984,ACC,resnet50,1
9,10,0.1,0.1,0.09,0.01,0.9,0.0,0.5575008392333984,X,resnet50,1
9,10,0.1,0.1,0.1,0.0,1.0,1.0,0.53125,MAX,resnet50,1
9,10,0.1,0.1,0.0,0.1,0.9,0.0,0.75,T50,resnet50,1
9,10,0.1,0.1,0.09,0.01,0.9,0.0,0.5575008392333984,MS,resnet50,1
9,10,0.1,0.1,0.03,0.07,0.9,0.0,0.5575008392333984,DyS,resnet50,1
9,10,0.1,0.1,0.06,0.04,0.9,0.0,0.5575008392333984,HDy,resnet50,1
9,10,0.1,0.1,0.08,0.02,0.9,0.0,0.5575008392333984,SORD,resnet50,1
10,10,0.1,0.1,0.0,0.1,0.9,0.0,0.5,CC,resnet50,1
10,10,0.1,0.1,0.0,0.1,0.9,0.0,0.5,ACC,resnet50,1
10,10,0.1,0.1,0.01,0.09,0.9,0.0,0.4917011260986328,X,resnet50,1
10,10,0.1,0.1,0.0,0.1,0.9,0.0,0.5,MAX,resnet50,1
10,10,0.1,0.1,0.0,0.1,0.9,0.0,0.5,T50,resnet50,1
10,10,0.1,0.1,0.09,0.01,0.9,0.0,0.4917011260986328,MS,resnet50,1
10,10,0.1,0.1,0.02,0.08,0.9,0.0,0.4917011260986328,DyS,resnet50,1
10,10,0.1,0.1,0.04,0.06,0.9,0.0,0.4917011260986328,HDy,resnet50,1
10,10,0.1,0.1,0.0,0.1,0.9,0.0,0.5,SORD,resnet50,1
1,10,0.15,0.1,0.1,0.0,1.0,1.0,0.5,CC,resnet50,1
1,10,0.15,0.1,0.0,0.1,0.9,0.0,0.75,ACC,resnet50,1
1,10,0.15,0.1,0.09,0.01,0.9,0.0,0.5477008819580078,X,resnet50,1
1,10,0.15,0.1,0.0,0.1,0.9,0.0,0.75,MAX,resnet50,1
1,10,0.15,0.1,0.0,0.1,0.9,0.0,0.75,T50,resnet50,1
1,10,0.15,0.1,0.09,0.01,0.9,0.0,0.5477008819580078,MS,resnet50,1
1,10,0.15,0.1,0.02,0.08,0.9,0.0,0.5477008819580078,DyS,resnet50,1
1,10,0.15,0.1,0.04,0.06,0.9,0.0,0.5477008819580078,HDy,resnet50,1
1,10,0.15,0.1,0.01,0.09,0.9,0.0,0.5477008819580078,SORD,resnet50,1
2,10,0.15,0.1,0.2,0.1,0.9,0.6666666666666666,0.5,CC,resnet50,1
2,10,0.15,0.1,0.09,0.01,1.0,1.0,0.5580997467041016,ACC,resnet50,1
2,10,0.15,0.1,0.2,0.1,0.9,0.6666666666666666,0.5,X,resnet50,1
2,10,0.15,0.1,0.2,0.1,0.9,0.6666666666666666,0.5,MAX,resnet50,1
2,10,0.15,0.1,0.0,0.1,0.9,0.0,0.75,T50,resnet50,1
2,10,0.15,0.1,0.18,0.08,0.9,0.6666666666666666,0.5571994781494141,MS,resnet50,1
2,10,0.15,0.1,0.03,0.07,1.0,1.0,0.5580997467041016,DyS,resnet50,1
2,10,0.15,0.1,0.09,0.01,1.0,1.0,0.5580997467041016,HDy,resnet50,1
2,10,0.15,0.1,0.08,0.02,1.0,1.0,0.5580997467041016,SORD,resnet50,1
3,10,0.15,0.1,0.1,0.0,1.0,1.0,0.5,CC,resnet50,1
3,10,0.15,0.1,0.0,0.1,0.9,0.0,0.75,ACC,resnet50,1
3,10,0.15,0.1,0.09,0.01,1.0,1.0,0.5763988494873047,X,resnet50,1
3,10,0.15,0.1,0.1,0.0,1.0,1.0,0.5,MAX,resnet50,1
3,10,0.15,0.1,0.0,0.1,0.9,0.0,0.75,T50,resnet50,1
3,10,0.15,0.1,0.09,0.01,1.0,1.0,0.5763988494873047,MS,resnet50,1
3,10,0.15,0.1,0.03,0.07,1.0,1.0,0.5763988494873047,DyS,resnet50,1
3,10,0.15,0.1,0.07,0.03,1.0,1.0,0.5763988494873047,HDy,resnet50,1
3,10,0.15,0.1,0.07,0.03,1.0,1.0,0.5763988494873047,SORD,resnet50,1
4,10,0.15,0.1,0.1,0.0,0.8,0.0,0.5,CC,resnet50,1
4,10,0.15,0.1,0.0,0.1,0.9,0.0,0.75,ACC,resnet50,1
4,10,0.15,0.1,0.01,0.09,0.9,0.0,0.5030002593994141,X,resnet50,1
4,10,0.15,0.1,0.0,0.1,0.9,0.0,0.75,MAX,resnet50,1
4,10,0.15,0.1,0.0,0.1,0.9,0.0,0.75,T50,resnet50,1
4,10,0.15,0.1,0.07,0.03,0.9,0.0,0.5030002593994141,MS,resnet50,1
4,10,0.15,0.1,0.02,0.08,0.9,0.0,0.5030002593994141,DyS,resnet50,1
4,10,0.15,0.1,0.03,0.07,0.9,0.0,0.5030002593994141,HDy,resnet50,1
4,10,0.15,0.1,0.0,0.1,0.9,0.0,0.75,SORD,resnet50,1
